"Indicator type","Indicator","Description"
"domain","mobile-update.online",""
"domain","mobile-updates.info",""
"domain","mobilebrowsing.net",""
"domain","mobilephonesme.com",""
"domain","mobiles-security.net",""
"domain","mobileweatherweb.com",""
"domain","modifytimezone.net",""
"domain","modswitch.net",""
"domain","modulatorundermine.net",""
"domain","moh-followup.com",""
"domain","moh-online.com",""
"domain","moisteneffects.com",""
"domain","molecularcrewmate.com",""
"domain","molehillsudoku.com",""
"domain","monawa3ate.org",""
"domain","mondaymornings.co",""
"domain","mondoarancione.com",""
"domain","mondodelcibo.net",""
"domain","mondoveloce.net",""
"domain","moneycheesecolor.com",""
"domain","moneycoincurrency.com",""
"domain","moneydigitalcurrency.com",""
"domain","moneylessstaining.com",""
"domain","moneywiselyrically.net",""
"domain","moneyxchanges.com",""
"domain","mongooseislamist.com",""
"domain","monopolytapeless.link",""
"domain","monstertrick.net",""
"domain","monthlytackle.org",""
"domain","moonedcapacity.com",""
"domain","moonlightmacaroni.net",""
"domain","moregatesthere.com",""
"domain","morning-maps.com",""
"domain","mosque-salah.com",""
"domain","mosque-salah.net",""
"domain","mossdecor.net",""
"domain","mostpapers.com",""
"domain","mostualled.info",""
"domain","motiontastebad.com",""
"domain","motivation-go.com",""
"domain","motordeal.info",""
"domain","mottofoothill.com",""
"domain","mournfulnautical.net",""
"domain","movablerosy.net",""
"domain","movie-tele.com",""
"domain","movie-tickets.online",""
"domain","movieseries.cyou",""
"domain","movietele.tv",""
"domain","movingstinger.link",""
"domain","mowingsnugness.com",""
"domain","moyfoto.net",""
"domain","moz-noticias.com",""
"domain","mozillaname.com",""
"domain","mozsafety.com",""
"domain","mudneon.link",""
"domain","muftyat.com",""
"domain","multiplecurrencies.com",""
"domain","mundaneauthor.com",""
"domain","mundobytes.com",""
"domain","muppetstubbly.link",""
"domain","music-electric.org",""
"domain","music-headphones.org",""
"domain","muslim-world.info",""
"domain","muzicclips.com",""
"domain","muziclovers.org",""
"domain","my-privacy.co",""
"domain","my-tempo.net",""
"domain","my-tempo.org",""
"domain","mybrightidea.co",""
"domain","mydailycooking.net",""
"domain","mydarkarms.com",""
"domain","mydigitalaccounts.com",""
"domain","myfreecharge.online",""
"domain","myfundsdns.com",""
"domain","mygreathat.com",""
"domain","mygummyjelly.com",""
"domain","myheartbuild.com",""
"domain","mykaspi.com",""
"domain","mylaylastore.org",""
"domain","mylogfrog.com",""
"domain","mylovelypet.net",""
"domain","mymanagement-service.com",""
"domain","mymensaje-sms.com",""
"domain","mymobile-cell.com",""
"domain","mynewbesttime.com",""
"domain","mypostservice.online",""
"domain","mysadaga.com",""
"domain","myseesea.com",""
"domain","myself-dns.com",""
"domain","myshoesforever.com",""
"domain","myshop4u.net",""
"domain","mystulchik.com",""
"domain","mysuperheadphones.co",""
"domain","mythdespise.com",""
"domain","myukadventures.com",""
"domain","mz-vodacom.info",""
"domain","naboasto.info",""
"domain","nalecane.net",""
"domain","nalejailhouse.com",""
"domain","nalstill.com",""
"domain","namecharcoal.com",""
"domain","nance.com",""
"domain","nanceanalyzer.net",""
"domain","nancecomments.net",""
"domain","nancials.com",""
"domain","nano-care.vn",""
"domain","nanz.online",""
"domain","nappystove.org",""
"domain","nastilyhenna.net",""
"domain","nation-news.com",""
"domain","nation24.info",""
"domain","nationalleagues.net",""
"domain","natural-ice.com",""
"domain","naturalglobalvalue.xyz",""
"domain","naturecando.net",""
"domain","naturenews24.com",""
"domain","naturesblocks.net",""
"domain","natureviral.net",""
"domain","navepersa.com",""
"domain","navigatorunsigned.org",""
"domain","navywalls.com",""
"domain","nbrowser.org",""
"domain","ndavoucher.online",""
"domain","nder.com",""
"domain","nder.info",""
"domain","ndgoodfood.co",""
"domain","ndgroupon.com",""
"domain","nditout-now.com",""
"domain","ndmyass.org",""
"domain","ndmyfriendsnow.com",""
"domain","ndmylunch.org",""
"domain","ndmymind.co",""
"domain","ndmyplants.com",""
"domain","ndnow.net",""
"domain","ndouthere.org",""
"domain","nebulademotion.com",""
"domain","neptunetrack.com",""
"domain","nerace.net",""
"domain","nerdtvfan.com",""
"domain","nervyrelapsing.com",""
"domain","nesinoder.com",""
"domain","nessyard.net",""
"domain","nestrasulcielo.es",""
"domain","net-protector.com",""
"domain","netprotector.org",""
"domain","netstatistics.net",""
"domain","netvisualizer.com",""
"domain","network-bots.com",""
"domain","network190.com",""
"domain","networkinfo.org",""
"domain","networkingloading.com",""
"domain","networkingproperty.com",""
"domain","neuropathynews.net",""
"domain","neutralpages.com",""
"domain","neverwayneck.com",""
"domain","newandfresh.com",""
"domain","newandroidapps.net",""
"domain","newarrivals.club",""
"domain","newcooking.org",""
"domain","newdailycoupons.com",""
"domain","newenvelope.net",""
"domain","newip-info.com",""
"domain","newlooksaloon.eu",""
"domain","newmodel.online",""
"domain","newnhotapps.com",""
"domain","newredirect.net",""
"domain","news-alert.org",""
"domain","news-gazette.info",""
"domain","news-news.co",""
"domain","news-occhisulmondo.info",""
"domain","newscurrent.info",""
"domain","newsdirect.online",""
"domain","newsofgames.com",""
"domain","newsofthemoment.net",""
"domain","newsportal24.online",""
"domain","newtarrifs.net",""
"domain","newtechadapters.net",""
"domain","newtonriparazioni.com",""
"domain","newworld-news.com",""
"domain","nextgenprojects.info",""
"domain","nextoncare.net",""
"domain","ngdec.org",""
"domain","ngercoffee.com",""
"domain","nicetreasures.com",""
"domain","nicevibezaction.net",""
"domain","nicknamestopper.net",""
"domain","niftyolive.net",""
"domain","nightevents.info",""
"domain","nightscloudwant.com",""
"domain","nimblevisible.net",""
"domain","ninepaper.net",""
"domain","ning.org",""
"domain","nirvanadevelopments.in",""
"domain","nisherrebuilt.net",""
"domain","nishingsash.com",""
"domain","nishrename.net",""
"domain","nitedigits.co",""
"domain","niteremember.net",""
"domain","nitrogames.in",""
"domain","nitysky.in",""
"domain","nnews.co",""
"domain","no-js.club",""
"domain","noextramoney.com",""
"domain","noloveforyou.com",""
"domain","nomorewarnow.com",""
"domain","noodlegray.com",""
"domain","noonstore.sale",""
"domain","noor-alhedaya.com",""
"domain","normal-brain.com",""
"domain","normal-strength.com",""
"domain","normalseason.com",""
"domain","nosalternatives.com",""
"domain","noseear.net",""
"domain","nosemorningnine.com",""
"domain","nothernkivu.com",""
"domain","noti-global.com",""
"domain","noti-hot.com",""
"domain","noti-hoy.co",""
"domain","notisms.net",""
"domain","notresante-infos.com",""
"domain","nouveau-president.com",""
"domain","nouvelles247.com",""
"domain","noveletters.com",""
"domain","novoicenoprob.net",""
"domain","novosti247.com",""
"domain","now-online.net",""
"domain","nso-group.com",""
"domain","nso-group.net",""
"domain","nso-group.org",""
"domain","nsoftgetpc.com",""
"domain","nsogroup.com",""
"domain","nsogroup.net",""
"domain","nsogroup.org",""
"domain","nsoqa.com",""
"domain","nuevaidea.co",""
"domain","nuggetmaybe.org",""
"domain","number4play.net",""
"domain","numbercamper.net",""
"domain","numbersnews.org",""
"domain","numerousoverplay.com",""
"domain","nuovocontesto.net",""
"domain","nursingherbicide.com",""
"domain","nursingvintage.net",""
"domain","nutcaseextinct.com",""
"domain","nuttinessdrowsily.com",""
"domain","obituarydeserving.com",""
"domain","objectreduction.com",""
"domain","objectspring.net",""
"domain","oblongsatiable.org",""
"domain","obsoletecone.com",""
"domain","obsoletenavigator.link",""
"domain","occhisulmondo-info.news",""
"domain","occhisulmondo-news.info",""
"domain","occhisulmondonews.info",""
"domain","ockannouncer.net",""
"domain","ocksmite.net",""
"domain","offresimmobilier.com",""
"domain","offspringperform.net",""
"domain","ognigiorno.net",""
"domain","ok-ezone.com",""
"domain","ok-group.org",""
"domain","ok-zone.org",""
"domain","okta-hr.com",""
"domain","old-glasses.net",""
"domain","oldmywater.com",""
"domain","olivetrembling.link",""
"domain","omegasalad.link",""
"domain","omitanagram.com",""
"domain","onboardexplore.net",""
"domain","oncenot.net",""
"domain","one-isnot-enough.com",""
"domain","oneadjump.com",""
"domain","onecaryear.com",""
"domain","oneleadingchat.com",""
"domain","onerightdecision.com",""
"domain","onetreeinheaven.com",""
"domain","onion.business",""
"domain","onion.capital",""
"domain","onion.cards",""
"domain","onion.limited",""
"domain","onion.management",""
"domain","onion.photo",""
"domain","onion.shopping",""
"domain","onionnavigate.net",""
"domain","online-dailynews.com",""
"domain","online-loading.com",""
"domain","onlinefreework.com",""
"domain","onlinesenate.net",""
"domain","onlineshoppingnetwork.org",""
"domain","onlineshopzm.com",""
"domain","onlookergestate.com",""
"domain","only-news.net",""
"domain","onlycart.net",""
"domain","onlygossip.info",""
"domain","onlytoday.biz",""
"domain","onlywebsite.org",""
"domain","onoffworld.net",""
"domain","onshorecarmaker.com",""
"domain","onshoreunsalted.link",""
"domain","onthegoodtime.com",""
"domain","ontheplayart.com",""
"domain","ooredoodeals.com",""
"domain","oozybankroll.net",""
"domain","openingquestion.org",""
"domain","opera-van.com",""
"domain","operateguy.net",""
"domain","operatingnews.com",""
"domain","operations-delivery.com",""
"domain","operations-shifts.com",""
"domain","oplata-shtraf.info",""
"domain","opponentpasta.com",""
"domain","opposedarrangement.net",""
"domain","opposedarrangment.net",""
"domain","oppositelegend.com",""
"domain","optimad.io",""
"domain","optionalshift.online",""
"domain","optionstoreplace.com",""
"domain","oraldealing.com",""
"domain","orange-updates.com",""
"domain","orangelines.net",""
"domain","orangemake.com",""
"domain","orangenotebook.net",""
"domain","orangesticker.net",""
"domain","ordinaaiuto.net",""
"domain","ordinaryringluck.com",""
"domain","organicdiamonds.net",""
"domain","osayit.com",""
"domain","ourorder.info",""
"domain","ourperfume.net",""
"domain","outageprorate.com",""
"domain","outerlecturer.org",""
"domain","outgoingurl.com",""
"domain","outingjolt.com",""
"domain","outlasthangup.net",""
"domain","outletsaroundme.com",""
"domain","outletstore.tech",""
"domain","outlinecoeditor.net",""
"domain","outragedevouring.link",""
"domain","outrightlasso.net",""
"domain","outsidersaid.link",""
"domain","outsidersmog.net",""
"domain","outtakesenigmatic.net",""
"domain","ovencraftily.org",""
"domain","overallcache.org",""
"domain","overbookskillet.com",""
"domain","overcastscientist.com",""
"domain","overcookgermless.com",""
"domain","overduepentagon.net",""
"domain","overeaterpawing.net",""
"domain","overeatersend.com",""
"domain","overhungosmosis.com",""
"domain","overlaidastronaut.net",""
"domain","overlookannex.net",""
"domain","overlookcitizen.net",""
"domain","overreachimpurity.net",""
"domain","oversizedfavorable.net",""
"domain","overtlyreseller.org",""
"domain","overuseranked.com",""
"domain","overviewhumpback.net",""
"domain","ower.com",""
"domain","owermake.net",""
"domain","owers.com",""
"domain","owersinside.com",""
"domain","owersnow.com",""
"domain","ownregistrar.com",""
"domain","oxidantfestive.net",""
"domain","oxidizingmoistness.net",""
"domain","packedjars.net",""
"domain","packedlotion.net",""
"domain","padlockfolders.org",""
"domain","padlocksituation.link",""
"domain","page-host.net",""
"domain","page-info.com",""
"domain","pageisloading.net",""
"domain","pageredirect.co",""
"domain","pagerroping.com",""
"domain","pageupdate.co",""
"domain","pagingeggshell.com",""
"domain","painruncart.com",""
"domain","painting-walls.com",""
"domain","pallaverde.com",""
"domain","panelbreed.com",""
"domain","panicunblessed.com",""
"domain","panoramaroulette.com",""
"domain","pantrytrunks.link",""
"domain","pantsaxis.link",""
"domain","papayapastel.com",""
"domain","paperforcraft.com",""
"domain","papermake.net",""
"domain","papernotes.eu",""
"domain","papers2go.co",""
"domain","paperscissors.net",""
"domain","papervoice.net",""
"domain","parabolacornstalk.com",""
"domain","paradisegoal.com",""
"domain","paragraphchimp.link",""
"domain","parasitedeputize.com",""
"domain","parceldeliverycdn.net",""
"domain","park4free.info",""
"domain","parkadramatize.net",""
"domain","parkingbird.net",""
"domain","parmesanpreshow.link",""
"domain","parrotking.org",""
"domain","particularmechanic.net",""
"domain","parties-fun.com",""
"domain","parttry.net",""
"domain","partyear.net",""
"domain","passablycontest.net",""
"domain","passinglikewise.com",""
"domain","passionensure.com",""
"domain","passportpassivism.net",""
"domain","passwordstarboard.net",""
"domain","pasteddilation.com",""
"domain","pastesbin.com",""
"domain","pastorample.net",""
"domain","paternroad.net",""
"domain","pathtogo.net",""
"domain","patienceshrapnel.link",""
"domain","patientunmarked.com",""
"domain","paupercarrot.org",""
"domain","pawingeverglade.net",""
"domain","pay-city.com",""
"domain","pay-penalty.info",""
"domain","paycheckswapping.com",""
"domain","payingputt.com",""
"domain","paywithcrytpo.com",""
"domain","pc-views.net",""
"domain","peculiarcrop.net",""
"domain","pegacloud.net",""
"domain","pegasus-infra.com",""
"domain","pegasus-infra.net",""
"domain","pegasus-infra.org",""
"domain","pegasusinfra.com",""
"domain","pegasusinfra.net",""
"domain","pegasusinfra.org",""
"domain","penaltycanteen.com",""
"domain","pencilsnowless.net",""
"domain","penlife.org",""
"domain","pensionchase.net",""
"domain","pepelasalonline.com",""
"domain","peppersmoothies.net",""
"domain","perceivebreach.net",""
"domain","percentdebug.com",""
"domain","perennialimprison.org",""
"domain","perennialutilize.com",""
"domain","perfectlyunfocused.net",""
"domain","perfectlyvantage.com",""
"domain","performinghost.com",""
"domain","perfumelandlord.com",""
